EPVR,OURR,TSR,URR,VURR,avg_added_calls,avg_added_latency,avg_agent_calls,avg_latency,avg_residual_risk,avg_tool_calls,group,method,repair_auc,repair_f1,repair_pr_auc,repair_precision,repair_rate,repair_recall,repair_selection_change_rate,risk_reduction,risk_reduction_per_added_latency
0.7666666666666667,0.5179856115107914,0.8966666666666666,0.0,0.0,0.4633333333333333,44.55,0.6666666666666666,1543.2827547109455,0.042463888888888884,7.3566666666666665,all,lambda=0,0.784935649483086,0.595959595959596,0.530589992855701,0.4244604316546763,0.4633333333333333,1.0,0.0,0.14679999999999999,0.0027910398860398864
0.7666666666666667,0.5179856115107914,0.8966666666666666,0.0,0.0,0.4633333333333333,38.95,0.6666666666666666,1535.6684797521239,0.042463888888888884,7.3566666666666665,all,lambda=0.1,0.784935649483086,0.595959595959596,0.530589992855701,0.4244604316546763,0.4633333333333333,1.0,0.12096774193548387,0.14679999999999999,0.0027936914011914013
0.7666666666666667,0.5179856115107914,0.8966666666666666,0.0,0.0,0.4633333333333333,38.95,0.6666666666666666,1535.6684797521239,0.042463888888888884,7.3566666666666665,all,lambda=0.25,0.784935649483086,0.595959595959596,0.530589992855701,0.4244604316546763,0.4633333333333333,1.0,0.12096774193548387,0.14679999999999999,0.0027936914011914013
0.75,0.5179856115107914,0.8966666666666666,0.0,0.0,0.4633333333333333,37.2,0.6666666666666666,1533.6745614516058,0.04281111111111111,7.3566666666666665,all,lambda=0.5,0.784935649483086,0.595959595959596,0.530589992855701,0.4244604316546763,0.4633333333333333,1.0,0.16129032258064516,0.1464527777777778,0.002880764050764051
0.75,0.5179856115107914,0.8966666666666666,0.0,0.0,0.4633333333333333,37.2,0.6666666666666666,1533.6745614516058,0.04281111111111111,7.3566666666666665,all,lambda=1,0.784935649483086,0.595959595959596,0.530589992855701,0.4244604316546763,0.4633333333333333,1.0,0.16129032258064516,0.1464527777777778,0.002880764050764051
0.75,0.5179856115107914,0.8966666666666666,0.0,0.0,0.4633333333333333,37.2,0.6666666666666666,1533.6745614516058,0.04281111111111111,7.3566666666666665,all,lambda=2,0.784935649483086,0.595959595959596,0.530589992855701,0.4244604316546763,0.4633333333333333,1.0,0.16129032258064516,0.1464527777777778,0.002880764050764051
