EPVR,OURR,TSR,URR,VURR,avg_agent_calls,avg_latency,avg_residual_risk,avg_tool_calls,branch_bucket,method,repair_auc,repair_f1,repair_pr_auc,repair_precision,repair_recall
0.7948717948717948,0.5045871559633027,0.8754578754578755,0.0,0.0,0.6336996336996337,1459.552268369398,0.01596688034188034,7.1208791208791204,branch_0_1,proposed,0.8334216569510687,0.5875,0.555396344821032,0.43119266055045874,0.9215686274509803
0.25925925925925924,0.7083333333333334,0.8888888888888888,0.0,0.0,1.0,2127.9048208374147,0.08025462962962963,9.518518518518519,branch_ge_2,proposed,0.3092105263157895,0.375,0.5466340530814214,0.25,0.75
0.8095238095238095,0.48672566371681414,0.8901098901098901,0.0,0.0,0.6336996336996337,1460.700640482438,0.01595924908424908,7.135531135531136,branch_0_1,A1_no_downstream,0.8334216569510687,0.6219512195121951,0.555396344821032,0.45132743362831856,1.0
0.3333333333333333,0.6538461538461539,0.9629629629629629,0.0,0.0,1.0,2134.9355208541024,0.07840277777777777,9.592592592592593,branch_ge_2,A1_no_downstream,0.3092105263157895,0.47058823529411764,0.5466340530814214,0.3076923076923077,1.0
0.7948717948717948,0.5045871559633027,0.8754578754578755,0.0,0.0,0.6336996336996337,1459.552268369398,0.01596688034188034,7.1208791208791204,branch_0_1,A5_full_proposed,0.8334216569510687,0.5875,0.555396344821032,0.43119266055045874,0.9215686274509803
0.25925925925925924,0.7083333333333334,0.8888888888888888,0.0,0.0,1.0,2127.9048208374147,0.08025462962962963,9.518518518518519,branch_ge_2,A5_full_proposed,0.3092105263157895,0.375,0.5466340530814214,0.25,0.75
