EPVR,OURR,TSR,URR,VURR,avg_agent_calls,avg_latency,avg_residual_risk,avg_tool_calls,depth_bucket,method,repair_auc,repair_f1,repair_pr_auc,repair_precision,repair_recall
0.7882882882882883,0.5671641791044776,0.8603603603603603,0.0,0.0,0.5495495495495496,1407.3608332714114,0.019381569069069068,7.063063063063063,depth_0_1,proposed,0.863319635519028,0.5208333333333334,0.5750769161543667,0.373134328358209,0.8620689655172413
0.6282051282051282,0.5151515151515151,0.9230769230769231,0.0,0.0,1.0,1839.4499287333658,0.028501602564102564,8.115384615384615,depth_2,proposed,0.4930555555555556,0.5833333333333333,0.5129699899254674,0.42424242424242425,0.9333333333333333
0.8063063063063063,0.5352112676056338,0.8783783783783784,0.0,0.0,0.5495495495495496,1408.7730205996093,0.019118806306306305,7.081081081081081,depth_0_1,A1_no_downstream,0.863319635519028,0.5800000000000001,0.5750769161543667,0.4084507042253521,1.0
0.6538461538461539,0.5,0.9487179487179487,0.0,0.0,1.0,1841.8836325852963,0.02858173076923077,8.14102564102564,depth_2,A1_no_downstream,0.4930555555555556,0.6122448979591837,0.5129699899254674,0.4411764705882353,1.0
0.7882882882882883,0.5671641791044776,0.8603603603603603,0.0,0.0,0.5495495495495496,1407.3608332714114,0.019381569069069068,7.063063063063063,depth_0_1,A5_full_proposed,0.863319635519028,0.5208333333333334,0.5750769161543667,0.373134328358209,0.8620689655172413
0.6282051282051282,0.5151515151515151,0.9230769230769231,0.0,0.0,1.0,1839.4499287333658,0.028501602564102564,8.115384615384615,depth_2,A5_full_proposed,0.4930555555555556,0.5833333333333333,0.5129699899254674,0.42424242424242425,0.9333333333333333
